sex,row_number,liters_drunk,drink,check_number,label,age_adult,age_child,age_elderly,is_alcoholic,session_day,session_evening,session_morning
0,85,2.47,bugbeer,4989,0,0,0,1,1,0,0,1
0,43,2.47,fanta,3975,1,1,0,0,0,1,0,0
0,48,3.0,strong beer,4756,1,1,0,0,1,0,0,1
0,67,0.0,strong beer,5723,0,1,0,0,1,0,1,0
1,23,4.0,water,2796,0,0,0,1,0,0,1,0
1,13,0.0,beerbeer,8479,1,0,0,1,1,0,0,1
1,58,5.0,strong beer,8005,1,1,0,0,1,0,1,0
0,55,4.0,cola,3032,0,0,0,1,0,1,0,0
1,56,2.0,fanta,3564,1,0,0,1,0,0,1,0
0,38,5.0,fanta,3819,1,0,0,1,0,1,0,0
0,100,2.0,fanta,5148,1,0,0,1,0,0,0,1
0,14,3.0,cola,6557,1,0,1,0,0,1,0,0
1,15,2.47,beerbeer,2634,1,0,0,1,1,0,0,1
0,45,5.0,cola,1821,1,0,0,1,0,1,0,0
0,36,2.47,cola,2049,0,0,0,1,0,1,0,0
0,63,2.0,strong beer,6906,0,1,0,0,1,0,1,0
0,25,2.0,cola,5532,1,1,0,0,0,0,1,0
0,59,5.0,cola,7249,1,0,0,1,0,1,0,0
0,7,1.0,cola,8668,1,1,0,0,0,1,0,0
0,14,0.0,water,661,0,0,1,0,0,1,0,0
0,35,5.0,water,6910,1,0,1,0,0,1,0,0
1,36,4.0,water,492,0,0,0,1,0,0,0,1
1,18,2.47,water,8474,1,0,1,0,0,1,0,0
0,76,2.0,cola,6064,0,1,0,0,0,0,1,0
1,98,1.0,cola,9258,0,0,0,1,0,0,0,1
0,53,5.0,water,8267,0,1,0,0,0,1,0,0
0,63,5.0,water,1960,1,1,0,0,0,0,1,0
0,94,0.0,fanta,4684,0,0,0,1,0,1,0,0
1,3,2.0,strong beer,4706,1,1,0,0,1,0,0,1
1,35,0.0,water,5776,0,1,0,0,0,1,0,0
1,60,4.0,beerbeer,1083,1,1,0,0,1,1,0,0
1,17,5.0,cola,6946,0,1,0,0,0,0,1,0
0,4,2.0,cola,9243,1,1,0,0,0,0,0,1
1,88,3.0,fanta,3286,1,0,1,0,0,0,0,1
1,3,3.0,beerbeer,1597,1,1,0,0,1,0,0,1
0,5,0.0,water,45,1,0,0,1,0,0,1,0
1,42,0.0,beerbeer,9082,1,1,0,0,1,1,0,0
0,35,1.0,beerbeer,2356,1,1,0,0,1,1,0,0
0,72,1.0,beerbeer,7118,0,0,0,1,1,0,1,0
0,84,2.47,strong beer,4270,0,1,0,0,1,1,0,0
0,94,3.0,strong beer,3791,1,1,0,0,1,1,0,0
0,60,5.0,cola,1749,1,1,0,0,0,0,0,1
0,81,5.0,beerbeer,2332,1,1,0,0,1,0,1,0
0,48,1.0,water,3515,1,1,0,0,0,0,0,1
0,74,2.0,fanta,4658,0,1,0,0,0,0,1,0
0,23,4.0,water,3630,1,0,0,1,0,1,0,0
0,43,0.0,water,3843,0,1,0,0,0,0,0,1
1,81,4.0,fanta,4479,1,0,0,1,0,0,1,0
0,76,2.47,beerbeer,2882,0,0,0,1,1,0,1,0
1,80,2.0,fanta,6908,1,1,0,0,0,0,0,1
1,7,2.0,beerbeer,6285,1,0,0,1,1,1,0,0
0,50,2.0,cola,7231,0,0,0,1,0,0,1,0
0,86,3.0,fanta,1412,1,1,0,0,0,1,0,0
1,4,2.0,beerbeer,7696,1,0,0,1,1,1,0,0
0,42,3.0,water,4460,1,0,1,0,0,0,1,0
0,8,1.0,water,5850,1,0,0,1,0,1,0,0
0,19,4.0,water,2564,1,0,1,0,0,0,1,0
0,89,4.0,beerbeer,7365,1,1,0,0,1,1,0,0
0,82,2.0,water,9659,1,1,0,0,0,0,0,1
1,84,5.0,bugbeer,6325,1,0,0,1,1,1,0,0
1,58,2.47,bugbeer,3180,1,1,0,0,1,0,0,1
0,42,5.0,strong beer,9485,0,0,0,1,1,1,0,0
0,76,2.47,water,242,1,0,1,0,0,0,1,0
0,31,2.0,beerbeer,2263,0,0,0,1,1,0,0,1
0,71,2.0,beerbeer,7102,0,0,0,1,1,1,0,0
0,91,3.0,beerbeer,8190,0,1,0,0,1,1,0,0
0,54,1.0,fanta,9615,1,0,1,0,0,1,0,0
0,52,2.0,water,8920,1,0,0,1,0,0,1,0
0,90,1.0,beerbeer,452,0,1,0,0,1,0,1,0
0,29,1.0,strong beer,7382,0,1,0,0,1,0,0,1
0,4,3.0,beerbeer,7063,1,1,0,0,1,0,0,1
0,80,3.0,beerbeer,5524,1,0,0,1,1,0,1,0
1,50,4.0,water,7377,1,1,0,0,0,0,0,1
0,17,5.0,cola,8863,1,0,0,1,0,1,0,0
1,26,3.0,strong beer,9907,0,1,0,0,1,1,0,0
0,11,2.0,fanta,4034,1,1,0,0,0,1,0,0
0,8,2.0,fanta,5466,0,0,1,0,0,0,1,0
1,100,4.0,bugbeer,8731,1,1,0,0,1,0,0,1
0,61,5.0,water,8281,1,0,0,1,0,0,0,1
0,39,3.0,strong beer,9827,1,0,0,1,1,0,0,1
0,48,0.0,water,2832,0,0,0,1,0,0,0,1
0,9,5.0,beerbeer,8735,1,0,0,1,1,0,0,1
0,70,3.0,strong beer,3845,1,1,0,0,1,0,0,1
0,22,2.0,cola,4312,1,1,0,0,0,0,1,0
1,32,2.0,fanta,6969,1,1,0,0,0,1,0,0
1,86,3.0,fanta,3179,1,1,0,0,0,0,0,1
0,5,4.0,water,5931,0,1,0,0,0,1,0,0
0,99,1.0,water,9915,0,0,0,1,0,0,1,0
0,52,1.0,fanta,7630,1,1,0,0,0,0,0,1
1,63,3.0,cola,9981,1,0,0,1,0,1,0,0
0,36,4.0,beerbeer,7685,1,0,0,1,1,1,0,0
0,2,4.0,bugbeer,4725,1,1,0,0,1,0,1,0
1,93,0.0,cola,7828,1,0,0,1,0,0,0,1
0,5,3.0,water,5237,1,0,1,0,0,0,1,0
0,73,2.47,fanta,2680,1,0,0,1,0,0,1,0
0,14,2.0,bugbeer,5875,0,0,0,1,1,0,0,1
0,80,1.0,cola,8574,1,1,0,0,0,0,0,1
0,17,0.0,fanta,4410,0,0,0,1,0,1,0,0
0,43,3.0,cola,9019,0,0,0,1,0,1,0,0
1,88,4.0,fanta,4978,1,1,0,0,0,0,0,1
1,6,5.0,cola,177,0,0,0,1,0,0,0,1
0,9,2.0,fanta,4243,0,0,1,0,0,0,1,0
0,72,4.0,cola,8991,1,1,0,0,0,0,1,0
1,97,1.0,water,9767,0,0,0,1,0,0,1,0
0,55,3.0,beerbeer,9469,0,0,0,1,1,0,1,0
0,22,0.0,bugbeer,641,1,0,0,1,1,1,0,0
0,54,2.0,bugbeer,4178,1,0,0,1,1,0,0,1
1,30,0.0,fanta,4121,0,0,0,1,0,0,0,1
0,88,1.0,beerbeer,866,1,1,0,0,1,0,0,1
0,63,5.0,fanta,430,0,1,0,0,0,0,1,0
1,78,5.0,strong beer,7314,1,1,0,0,1,1,0,0
0,88,2.47,strong beer,7520,0,1,0,0,1,0,0,1
0,1,3.0,fanta,1830,1,0,0,1,0,0,1,0
0,27,5.0,bugbeer,8898,1,1,0,0,1,1,0,0
1,39,4.0,cola,5188,1,0,0,1,0,0,0,1
0,63,2.0,bugbeer,3064,0,0,0,1,1,0,1,0
0,19,5.0,fanta,4203,1,1,0,0,0,0,1,0
0,71,2.47,water,8169,0,1,0,0,0,0,0,1
1,73,5.0,strong beer,6766,1,1,0,0,1,0,1,0
1,13,3.0,water,7668,1,0,1,0,0,0,0,1
0,21,5.0,beerbeer,4119,0,0,0,1,1,1,0,0
0,26,0.0,fanta,7316,0,0,0,1,0,0,1,0
0,21,2.0,strong beer,8855,1,0,0,1,1,0,0,1
1,6,5.0,water,7771,1,0,1,0,0,1,0,0
1,1,3.0,cola,3840,0,0,0,1,0,0,0,1
0,100,3.0,bugbeer,3054,1,1,0,0,1,0,1,0
1,68,1.0,fanta,4507,0,0,0,1,0,1,0,0
0,25,1.0,strong beer,3293,1,0,0,1,1,0,1,0
0,78,0.0,fanta,7748,1,0,1,0,0,0,1,0
0,99,0.0,strong beer,9684,0,1,0,0,1,1,0,0
0,85,3.0,bugbeer,5933,0,1,0,0,1,1,0,0
0,79,3.0,water,345,1,1,0,0,0,0,0,1
0,25,1.0,strong beer,6275,0,0,0,1,1,1,0,0
1,83,1.0,cola,2978,1,1,0,0,0,0,0,1
0,59,0.0,cola,6502,1,1,0,0,0,1,0,0
0,28,1.0,cola,1793,1,0,0,1,0,0,0,1
0,2,1.0,strong beer,8249,1,1,0,0,1,0,0,1
0,4,5.0,beerbeer,2262,1,1,0,0,1,1,0,0
0,40,2.0,bugbeer,6717,1,0,0,1,1,0,1,0
1,57,4.0,cola,688,1,1,0,0,0,1,0,0
0,46,4.0,fanta,8943,0,0,0,1,0,0,1,0
1,2,0.0,beerbeer,2575,0,0,0,1,1,1,0,0
0,66,1.0,strong beer,1271,0,0,0,1,1,1,0,0
1,30,2.0,fanta,3510,1,0,0,1,0,0,0,1
0,31,0.0,fanta,8919,0,1,0,0,0,1,0,0
0,11,0.0,water,8232,0,1,0,0,0,0,0,1
0,63,4.0,strong beer,8899,1,1,0,0,1,0,1,0
1,42,0.0,cola,282,1,0,0,1,0,0,1,0
1,67,1.0,fanta,2352,1,0,1,0,0,0,1,0
0,0,3.0,bugbeer,673,1,0,0,1,1,0,0,1
0,89,4.0,fanta,7919,1,0,0,1,0,0,1,0
1,55,1.0,water,4906,1,0,1,0,0,1,0,0
0,95,2.0,fanta,6925,0,1,0,0,0,1,0,0
0,4,5.0,bugbeer,3685,1,0,0,1,1,0,0,1
0,42,4.0,cola,7339,0,0,0,1,0,0,0,1
0,95,1.0,water,495,0,0,0,1,0,0,0,1
1,28,4.0,cola,9180,1,1,0,0,0,0,0,1
0,9,1.0,cola,1453,0,1,0,0,0,0,0,1
0,1,2.0,strong beer,9176,1,0,0,1,1,0,1,0
0,8,2.0,beerbeer,8349,1,1,0,0,1,0,0,1
1,54,0.0,cola,6321,0,0,0,1,0,0,0,1
0,35,1.0,fanta,3111,1,0,1,0,0,0,0,1
1,54,2.0,fanta,6714,1,1,0,0,0,0,0,1
1,11,2.47,cola,1989,1,1,0,0,0,1,0,0
0,60,5.0,strong beer,5154,0,0,0,1,1,1,0,0
1,46,0.0,fanta,435,1,0,1,0,0,0,0,1
0,80,4.0,cola,1829,1,1,0,0,0,0,0,1
1,43,2.0,water,7955,1,1,0,0,0,1,0,0
0,73,2.0,fanta,9075,1,1,0,0,0,0,0,1
1,10,4.0,bugbeer,5941,1,1,0,0,1,1,0,0
0,60,2.0,beerbeer,5327,1,1,0,0,1,0,0,1
0,44,4.0,bugbeer,6864,1,1,0,0,1,0,0,1
1,64,3.0,strong beer,9691,1,1,0,0,1,1,0,0
1,41,2.0,water,2435,1,0,0,1,0,1,0,0
1,72,0.0,fanta,5397,0,0,0,1,0,1,0,0
0,85,2.47,beerbeer,6211,1,1,0,0,1,1,0,0
0,70,2.0,water,4290,1,1,0,0,0,0,0,1
0,41,0.0,beerbeer,1202,0,1,0,0,1,0,0,1
1,100,2.47,bugbeer,6547,1,1,0,0,1,0,1,0
0,14,5.0,water,1295,0,1,0,0,0,1,0,0
0,96,4.0,bugbeer,564,1,1,0,0,1,1,0,0
0,21,1.0,beerbeer,2257,1,1,0,0,1,1,0,0
1,13,4.0,beerbeer,3259,1,0,0,1,1,1,0,0
0,50,0.0,cola,4110,0,0,1,0,0,1,0,0
1,67,0.0,beerbeer,8485,0,0,0,1,1,1,0,0
0,86,5.0,beerbeer,3423,0,0,0,1,1,0,1,0
0,67,5.0,water,2513,0,0,0,1,0,1,0,0
0,32,0.0,strong beer,1769,0,1,0,0,1,1,0,0
1,12,4.0,strong beer,9454,1,0,0,1,1,0,0,1
0,65,2.0,bugbeer,1446,1,0,0,1,1,0,0,1
0,31,1.0,cola,7875,0,0,0,1,0,0,0,1
0,10,2.47,fanta,5334,1,0,1,0,0,0,0,1
1,72,0.0,water,7554,0,1,0,0,0,0,0,1
0,32,3.0,strong beer,3654,0,0,0,1,1,0,1,0
1,44,2.0,water,3562,0,1,0,0,0,1,0,0
0,54,5.0,cola,556,1,0,1,0,0,0,1,0
1,96,4.0,beerbeer,765,1,1,0,0,1,0,0,1
0,100,3.0,water,7646,0,0,0,1,0,0,1,0
1,37,2.0,fanta,8604,1,1,0,0,0,1,0,0
1,7,3.0,beerbeer,6631,1,0,0,1,1,0,1,0
0,13,4.0,bugbeer,2298,0,0,0,1,1,0,0,1
0,56,1.0,cola,5427,0,1,0,0,0,0,0,1
0,67,2.0,cola,8084,1,0,0,1,0,0,1,0
0,24,1.0,bugbeer,491,1,1,0,0,1,0,0,1
0,20,4.0,water,1127,1,1,0,0,0,0,0,1
0,89,2.0,fanta,4352,0,1,0,0,0,1,0,0
0,16,5.0,strong beer,1395,0,0,0,1,1,1,0,0
0,1,5.0,bugbeer,9272,1,1,0,0,1,0,0,1
0,11,3.0,fanta,7736,0,1,0,0,0,0,0,1
1,85,3.0,cola,1822,1,1,0,0,0,0,0,1
1,55,2.0,beerbeer,2630,0,1,0,0,1,0,0,1
0,67,2.47,beerbeer,732,0,0,0,1,1,0,1,0
0,66,1.0,water,4970,0,0,0,1,0,1,0,0
1,58,5.0,beerbeer,5286,1,0,0,1,1,0,1,0
1,56,4.0,strong beer,8826,1,1,0,0,1,0,0,1
0,40,5.0,fanta,4265,1,0,0,1,0,0,1,0
0,41,1.0,strong beer,560,0,1,0,0,1,0,0,1
0,66,0.0,strong beer,915,0,1,0,0,1,0,1,0
0,93,5.0,beerbeer,8905,0,0,0,1,1,0,0,1
0,59,0.0,beerbeer,1715,1,0,0,1,1,0,1,0
0,46,2.0,bugbeer,8203,0,1,0,0,1,0,1,0
1,47,0.0,water,1204,1,1,0,0,0,1,0,0
1,100,2.0,beerbeer,1838,0,1,0,0,1,0,0,1
1,60,2.47,water,2768,0,0,0,1,0,0,0,1
1,33,3.0,cola,8011,0,1,0,0,0,0,0,1
0,2,4.0,cola,2879,1,0,1,0,0,0,0,1
0,8,3.0,water,9874,1,1,0,0,0,0,0,1
1,89,4.0,beerbeer,5220,1,1,0,0,1,0,0,1
1,28,2.47,water,9047,0,0,1,0,0,1,0,0
1,34,1.0,beerbeer,2212,0,0,0,1,1,1,0,0
0,73,1.0,fanta,1996,1,0,1,0,0,1,0,0
0,89,1.0,water,1548,1,1,0,0,0,0,0,1
0,11,0.0,beerbeer,8018,0,1,0,0,1,0,1,0
0,69,1.0,strong beer,4145,0,1,0,0,1,0,1,0
0,23,5.0,cola,2493,0,1,0,0,0,1,0,0
0,16,2.0,beerbeer,7454,0,1,0,0,1,0,0,1
0,8,2.0,beerbeer,2230,1,1,0,0,1,0,1,0
0,29,3.0,bugbeer,8380,1,0,0,1,1,0,1,0
1,56,4.0,fanta,52,1,1,0,0,0,1,0,0
0,28,2.0,bugbeer,3346,1,1,0,0,1,0,1,0
0,28,1.0,beerbeer,5921,1,1,0,0,1,1,0,0
0,17,4.0,strong beer,5423,1,1,0,0,1,0,1,0
1,96,2.47,cola,8354,0,1,0,0,0,0,1,0
1,67,1.0,fanta,2886,0,1,0,0,0,1,0,0
0,35,0.0,bugbeer,8021,0,0,0,1,1,1,0,0
1,70,3.0,cola,4734,0,0,0,1,0,0,0,1
0,19,2.0,fanta,9579,0,1,0,0,0,0,1,0
1,100,3.0,strong beer,3474,1,1,0,0,1,0,0,1
0,23,4.0,water,3381,0,1,0,0,0,0,1,0
1,3,1.0,cola,8614,1,1,0,0,0,1,0,0
0,89,5.0,strong beer,8963,1,1,0,0,1,0,0,1
0,11,4.0,strong beer,8698,0,0,0,1,1,1,0,0
0,53,2.0,water,6915,0,1,0,0,0,0,1,0
1,12,0.0,beerbeer,6876,1,0,0,1,1,0,0,1
0,23,4.0,bugbeer,3108,1,0,0,1,1,1,0,0
0,28,3.0,fanta,826,0,0,0,1,0,1,0,0
0,70,3.0,fanta,4554,0,0,0,1,0,1,0,0
0,89,0.0,cola,4864,0,1,0,0,0,1,0,0
0,52,2.47,fanta,4586,0,0,1,0,0,0,0,1
0,64,1.0,strong beer,2665,1,1,0,0,1,0,1,0
1,66,4.0,water,9077,0,1,0,0,0,0,1,0
0,13,0.0,water,5631,1,0,1,0,0,0,1,0
1,5,5.0,strong beer,6013,0,0,0,1,1,1,0,0
0,34,4.0,water,1002,0,1,0,0,0,0,1,0
0,35,5.0,fanta,8080,0,0,0,1,0,1,0,0
0,75,4.0,bugbeer,5310,0,0,0,1,1,0,0,1
0,64,0.0,fanta,9803,1,1,0,0,0,0,0,1
1,80,4.0,cola,2939,0,0,0,1,0,1,0,0
0,100,2.47,fanta,5844,1,1,0,0,0,0,1,0
0,34,2.0,cola,3885,0,0,1,0,0,1,0,0
0,55,5.0,bugbeer,3196,0,0,0,1,1,0,1,0
1,51,5.0,strong beer,20,1,1,0,0,1,1,0,0
0,17,3.0,beerbeer,7351,0,0,0,1,1,0,0,1
1,92,4.0,bugbeer,5126,1,1,0,0,1,0,0,1
0,74,2.0,strong beer,8925,0,1,0,0,1,0,0,1
1,38,3.0,water,9085,1,0,1,0,0,1,0,0
0,95,5.0,cola,3772,1,0,1,0,0,0,1,0
1,77,4.0,beerbeer,4711,0,0,0,1,1,0,0,1
0,12,2.47,bugbeer,3808,0,0,0,1,1,1,0,0
0,27,1.0,cola,8439,0,1,0,0,0,0,1,0
0,76,5.0,water,3136,0,0,0,1,0,0,1,0
0,58,3.0,cola,2162,1,0,1,0,0,0,1,0
0,79,5.0,strong beer,7866,0,0,0,1,1,0,0,1
1,81,4.0,water,3262,1,1,0,0,0,0,0,1
1,3,2.0,water,176,0,1,0,0,0,0,1,0
1,10,2.0,fanta,8106,1,0,0,1,0,0,1,0
0,28,1.0,strong beer,8984,0,0,0,1,1,1,0,0
1,75,3.0,bugbeer,7030,0,1,0,0,1,1,0,0
1,66,4.0,bugbeer,8771,1,1,0,0,1,0,0,1
1,78,2.47,water,9656,1,1,0,0,0,1,0,0
0,72,5.0,fanta,7620,0,0,0,1,0,1,0,0
0,83,2.47,beerbeer,9507,0,1,0,0,1,0,1,0
0,15,3.0,water,3542,0,0,1,0,0,0,0,1
0,50,5.0,strong beer,9212,1,1,0,0,1,1,0,0
0,12,0.0,bugbeer,3646,1,0,0,1,1,0,1,0
1,45,1.0,cola,7203,1,0,0,1,0,0,0,1
0,32,0.0,strong beer,5673,1,1,0,0,1,0,0,1
1,49,4.0,fanta,9836,1,1,0,0,0,1,0,0
1,81,2.0,beerbeer,7383,0,0,0,1,1,0,1,0
0,69,3.0,beerbeer,8754,0,0,0,1,1,0,0,1
0,8,2.47,water,6172,1,0,0,1,0,0,0,1
0,72,5.0,beerbeer,6605,0,0,0,1,1,0,0,1
0,91,3.0,water,1196,0,0,0,1,0,0,0,1
1,73,5.0,strong beer,4947,0,0,0,1,1,1,0,0
1,90,4.0,cola,7051,0,1,0,0,0,0,0,1
1,50,3.0,beerbeer,1223,0,1,0,0,1,1,0,0
0,23,5.0,fanta,9773,0,1,0,0,0,0,0,1
0,2,2.0,bugbeer,9985,1,1,0,0,1,1,0,0
0,79,2.47,cola,3508,0,1,0,0,0,0,1,0
0,52,4.0,cola,8213,1,0,0,1,0,1,0,0
0,54,2.47,bugbeer,700,0,0,0,1,1,1,0,0
1,25,4.0,bugbeer,7888,0,0,0,1,1,1,0,0
1,87,2.47,fanta,5988,0,0,1,0,0,0,1,0
0,87,3.0,bugbeer,61,1,1,0,0,1,0,1,0
1,58,2.0,beerbeer,5,1,1,0,0,1,0,0,1
0,76,4.0,water,3665,0,0,0,1,0,1,0,0
0,68,1.0,beerbeer,1622,1,0,0,1,1,0,0,1
0,74,3.0,strong beer,9179,1,1,0,0,1,0,1,0
1,55,2.0,bugbeer,5164,0,1,0,0,1,1,0,0
1,34,3.0,beerbeer,5679,0,0,0,1,1,0,0,1
1,53,1.0,bugbeer,9997,1,0,0,1,1,0,1,0
0,80,2.47,water,5255,0,1,0,0,0,0,1,0
0,5,0.0,cola,9886,0,1,0,0,0,0,0,1
0,87,4.0,bugbeer,1738,1,1,0,0,1,1,0,0
0,6,2.47,cola,6611,1,1,0,0,0,0,1,0
0,37,4.0,fanta,6453,1,1,0,0,0,1,0,0
1,11,3.0,bugbeer,3281,0,0,0,1,1,0,1,0
0,93,4.0,beerbeer,7584,0,0,0,1,1,0,1,0
1,63,3.0,strong beer,161,1,1,0,0,1,0,1,0
1,90,5.0,water,7014,1,1,0,0,0,0,1,0
1,85,0.0,cola,6059,1,0,0,1,0,0,0,1
0,10,1.0,water,9252,1,0,0,1,0,0,0,1
0,57,2.47,water,5269,0,0,0,1,0,0,0,1
0,67,1.0,beerbeer,5533,0,0,0,1,1,0,0,1
0,2,0.0,strong beer,1860,1,1,0,0,1,0,0,1
0,69,0.0,beerbeer,3121,0,0,0,1,1,0,0,1
0,99,0.0,cola,4466,0,1,0,0,0,1,0,0
0,57,2.0,bugbeer,4594,0,1,0,0,1,1,0,0
0,29,2.0,cola,1139,0,0,0,1,0,0,1,0
0,16,3.0,water,596,1,1,0,0,0,0,0,1
1,28,4.0,beerbeer,3540,1,1,0,0,1,0,1,0
1,11,2.47,bugbeer,3083,0,0,0,1,1,0,1,0
1,44,0.0,bugbeer,9413,1,0,0,1,1,1,0,0
0,24,2.0,strong beer,1194,1,0,0,1,1,1,0,0
0,67,0.0,water,5826,0,0,0,1,0,1,0,0
0,82,0.0,bugbeer,34,0,1,0,0,1,0,1,0
0,18,3.0,water,2137,0,1,0,0,0,0,1,0
0,51,2.0,water,3013,0,0,1,0,0,1,0,0
1,74,1.0,strong beer,8547,1,1,0,0,1,1,0,0
0,47,5.0,strong beer,6024,0,0,0,1,1,0,1,0
0,82,4.0,beerbeer,3420,1,0,0,1,1,0,0,1
0,31,3.0,beerbeer,7332,1,0,0,1,1,1,0,0
0,88,3.0,fanta,2301,0,0,1,0,0,1,0,0
0,5,1.0,water,1876,1,0,0,1,0,0,1,0
0,82,4.0,cola,5356,1,0,0,1,0,0,1,0
1,70,4.0,bugbeer,7997,1,0,0,1,1,0,0,1
0,13,5.0,bugbeer,1437,1,1,0,0,1,0,1,0
0,30,2.47,strong beer,1798,1,0,0,1,1,0,0,1
0,35,0.0,bugbeer,8824,0,0,0,1,1,0,1,0
1,100,3.0,cola,181,1,1,0,0,0,0,0,1
0,45,5.0,water,3955,0,1,0,0,0,0,0,1
0,26,1.0,water,7348,1,0,0,1,0,0,0,1
1,90,5.0,water,4829,0,0,0,1,0,0,0,1
0,37,2.47,strong beer,3451,0,0,0,1,1,0,1,0
0,69,4.0,cola,7468,0,0,0,1,0,1,0,0
1,1,3.0,cola,8316,0,1,0,0,0,0,1,0
0,75,5.0,cola,5569,1,0,0,1,0,0,0,1
0,33,2.0,bugbeer,3304,0,0,0,1,1,0,1,0
1,89,2.0,beerbeer,5138,0,1,0,0,1,1,0,0
0,95,3.0,beerbeer,2178,1,1,0,0,1,0,0,1
1,26,1.0,cola,6220,1,1,0,0,0,1,0,0
1,12,3.0,bugbeer,3113,0,0,0,1,1,0,0,1
0,70,2.0,water,9806,1,0,0,1,0,0,1,0
0,78,5.0,water,9124,1,0,1,0,0,1,0,0
0,94,1.0,cola,4707,1,1,0,0,0,1,0,0
0,29,3.0,bugbeer,5737,1,0,0,1,1,0,1,0
1,61,0.0,water,4411,0,1,0,0,0,0,0,1
0,42,3.0,fanta,3316,1,0,0,1,0,0,0,1
0,36,1.0,fanta,3769,1,0,0,1,0,0,1,0
1,92,4.0,cola,1579,0,0,1,0,0,0,1,0
1,80,3.0,water,9068,0,1,0,0,0,0,0,1
0,39,5.0,fanta,291,1,0,1,0,0,0,0,1
1,3,3.0,bugbeer,8160,1,1,0,0,1,1,0,0
0,29,2.47,cola,4067,0,0,1,0,0,1,0,0
0,1,3.0,bugbeer,6847,0,0,0,1,1,1,0,0
0,27,0.0,cola,5198,1,1,0,0,0,0,0,1
0,85,2.47,strong beer,5059,1,1,0,0,1,1,0,0
0,77,2.0,bugbeer,481,0,1,0,0,1,0,0,1
0,64,2.0,cola,5358,1,1,0,0,0,0,1,0
1,43,0.0,strong beer,4093,1,0,0,1,1,1,0,0
0,48,2.47,water,4819,1,0,1,0,0,0,1,0
1,82,1.0,cola,4486,1,1,0,0,0,1,0,0
1,20,0.0,beerbeer,9738,1,1,0,0,1,1,0,0
1,95,5.0,water,4660,1,1,0,0,0,1,0,0
0,75,3.0,cola,5029,1,1,0,0,0,0,1,0
0,56,4.0,beerbeer,646,1,1,0,0,1,0,0,1
0,62,4.0,cola,1373,1,0,0,1,0,0,0,1
0,91,0.0,cola,3210,1,0,0,1,0,0,1,0
1,41,5.0,strong beer,3962,1,0,0,1,1,1,0,0
0,25,3.0,strong beer,4224,1,1,0,0,1,0,1,0
0,72,2.0,fanta,8837,1,1,0,0,0,0,1,0
0,6,1.0,fanta,3625,0,0,0,1,0,0,0,1
1,6,2.47,water,1932,0,0,0,1,0,1,0,0
0,62,1.0,cola,9278,1,0,0,1,0,1,0,0
0,56,1.0,fanta,9447,1,0,0,1,0,0,1,0
0,40,2.47,beerbeer,7996,0,1,0,0,1,0,1,0
1,2,1.0,beerbeer,1488,1,1,0,0,1,1,0,0
1,20,2.0,cola,277,1,1,0,0,0,0,0,1
0,44,2.0,beerbeer,3883,0,0,0,1,1,0,1,0
0,79,3.0,beerbeer,6035,1,0,0,1,1,1,0,0
1,97,5.0,beerbeer,157,1,1,0,0,1,0,1,0
0,46,3.0,beerbeer,2991,0,0,0,1,1,0,1,0
0,72,4.0,bugbeer,3589,1,1,0,0,1,1,0,0
1,59,3.0,strong beer,8655,1,1,0,0,1,1,0,0
1,53,1.0,bugbeer,2164,1,1,0,0,1,0,1,0
1,75,0.0,water,4972,0,0,1,0,0,1,0,0
0,69,0.0,cola,7420,1,1,0,0,0,0,0,1
0,57,5.0,strong beer,6021,0,0,0,1,1,0,1,0
0,16,4.0,water,3809,1,1,0,0,0,1,0,0
0,94,1.0,strong beer,3413,1,1,0,0,1,0,1,0
0,90,5.0,beerbeer,9678,1,0,0,1,1,0,0,1
0,71,1.0,strong beer,1504,1,0,0,1,1,0,1,0
0,65,5.0,cola,4284,1,1,0,0,0,0,1,0
0,79,3.0,bugbeer,2898,1,1,0,0,1,0,1,0
0,61,0.0,beerbeer,227,0,1,0,0,1,0,1,0
0,22,4.0,cola,144,1,1,0,0,0,0,0,1
1,52,4.0,bugbeer,3659,1,0,0,1,1,0,0,1
0,21,4.0,bugbeer,2782,1,1,0,0,1,1,0,0
0,85,3.0,water,7450,0,0,0,1,0,1,0,0
0,30,1.0,water,5326,0,0,0,1,0,0,1,0
0,71,2.47,beerbeer,4314,1,0,0,1,1,0,1,0
1,96,4.0,fanta,3219,1,0,0,1,0,1,0,0
0,46,3.0,strong beer,7477,1,1,0,0,1,1,0,0
1,43,5.0,bugbeer,1507,1,1,0,0,1,0,1,0
0,10,3.0,fanta,6266,1,0,1,0,0,1,0,0
1,93,5.0,strong beer,54,1,1,0,0,1,1,0,0
0,60,1.0,water,2282,0,1,0,0,0,0,1,0
1,28,2.0,water,5909,0,1,0,0,0,0,0,1
0,12,0.0,fanta,6901,1,1,0,0,0,0,1,0
0,59,0.0,beerbeer,2549,0,0,0,1,1,1,0,0
0,88,3.0,fanta,7570,0,1,0,0,0,1,0,0
0,97,4.0,water,8626,0,0,0,1,0,0,1,0
0,58,1.0,water,9061,1,0,0,1,0,0,1,0
1,92,4.0,bugbeer,2979,1,1,0,0,1,1,0,0
0,39,5.0,cola,2194,0,1,0,0,0,0,1,0
0,72,3.0,bugbeer,170,0,1,0,0,1,1,0,0
1,14,4.0,cola,3415,1,0,0,1,0,0,1,0
0,75,4.0,fanta,7518,1,1,0,0,0,0,0,1
